_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.file,_source.data.title,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.tsc,_source.rule.hipaa,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.nist_800_53,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.file,_source.data.sca.check.reason,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.directory,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.gpg13,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.data.uid,_source.data.dstuser,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.decoder.parent,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.srcip,_source.data.srcport,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.extra_data,_source.data.sca.check.previous_result,_source.syscheck.size_before,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.syscheck.inode_before,_source.data.status,_source.data.protocol,_source.data.id,_source.data.url,_source.data.gid,_source.data.shell,_source.data.home
wazuh-alerts-4.x-2023.10.01,xpG26IoBagxmxR-sinHL,1,1,ubuntu,0,ubuntu, , ,47,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure SSH PermitUserEnvironment is disabled.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.713",sca,1696121371,"Oct 1, 2023 @ 00:49:30.713",38066666,passed,Edit the /etc/ssh/sshd_config file to set the parameter as follows: PermitUserEnvironment no,SSHD_CONFIG(5), ,4.1,"CC7.1,CC8.1", , ,"CM-7(1),CM-9,SA-10",TA0008,T1021,5.2.10,"AC.L1-3.1.1,AC.L1-3.1.2,CM.L2-3.4.1,CM.L2-3.4.6,CM.L2-3.4.2,CM.L2-3.4.7",5.1,M1042,The PermitUserEnvironment option allows users to present environment options to the SSH daemon.,28641,Ensure SSH PermitUserEnvironment is disabled.,Permitting users the ability to set environment variables through the SSH daemon could potentially allow users to bypass security controls (e.g. setting an execution path that has SSH executing trojan'd programs).,"[""sshd -T""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.1""]","[""CC7.1"",""CC7.2""]", ,"[""CM-7(1)"",""CM-9"",""SA-10""]","[""TA0008""]","[""T1021""]","[""5.2.10""]","[""CM.1""]","[""M1042""]","[""CC7.1"",""CC8.1""]","[""5.1""]","[""/etc/ssh/sshd_config""]", ,"1.1.1,1.2.1,1.2.6,1.5.1,1.2.7,2.1.1,2.2.1","2.2,11.5", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,x5G26IoBagxmxR-sinHL,1,1,ubuntu,0,ubuntu, , ,48,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure SSH IgnoreRhosts is enabled.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.724",sca,1696121371,"Oct 1, 2023 @ 00:49:30.724",38066666,passed,Edit the /etc/ssh/sshd_config file to set the parameter as follows: IgnoreRhosts yes,SSHD_CONFIG(5), ,4.1,"CC7.1,CC8.1", , ,"CM-7(1),CM-9,SA-10",TA0001,"T1078,T1078.001,T1078.003",5.2.11,"AC.L1-3.1.1,AC.L1-3.1.2,CM.L2-3.4.1,CM.L2-3.4.6,CM.L2-3.4.2,CM.L2-3.4.7",9.2,M1027,The IgnoreRhosts parameter specifies that .rhosts and .shosts files will not be used in RhostsRSAAuthentication or HostbasedAuthentication.,28642,Ensure SSH IgnoreRhosts is enabled.,Setting this parameter forces users to enter a password when authenticating with SSH.,"[""sshd -T""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.1""]","[""CC7.1"",""CC7.2""]", ,"[""CM-7(1)"",""CM-9"",""SA-10""]","[""TA0001""]","[""T1078"",""T1078.001"",""T1078.003""]","[""5.2.11""]","[""CM.1""]","[""M1027""]","[""CC7.1"",""CC8.1""]","[""9.2""]","[""/etc/ssh/sshd_config""]", ,"1.1.1,1.2.1,1.2.6,1.5.1,1.2.7,2.1.1,2.2.1","2.2,11.5", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,y5G26IoBagxmxR-sinHL,1,1,ubuntu,0,ubuntu, , ,50,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure only strong Key Exchange algorithms are used.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.765",sca,1696121371,"Oct 1, 2023 @ 00:49:30.765",38066666,passed,"Edit the /etc/ssh/sshd_config file add/modify the KexAlgorithms line to contain a comma separated list of the site approved key exchange algorithms Example: KexAlgorithms curve25519-sha256,curve25519-sha256@libssh.org,diffie-hellman-group14-sha256,diffie-hellman-group16-sha512,diffie-hellman-group18-sha512,ecdh-sha2-nistp521,ecdh-sha2-nistp384,ecdh-sha2-nistp256,diffie-hellman-group-exchange-sha256", , ,3.1, , ,"164.312(a)(2)(iv),164.312(e)(1),164.312(e)(2)(i),164.312(e)(2)(ii)","AC-17(2),SC-8,SC-8(1)",TA0006,"T1040,T1557",5.2.15,"AC.L2-3.1.17,AC.L2-3.1.13,IA.L2-3.5.10,SC.L2-3.13.11,SC.L2-3.13.8,SC.L2-3.13.15",14.4,M1041,"Key exchange is any method in cryptography by which cryptographic keys are exchanged between two parties, allowing use of a cryptographic algorithm. If the sender and receiver wish to exchange encrypted messages, each must be equipped to encrypt messages to be sent and decrypt messages received. Notes: - Kex algorithms have a higher preference the earlier they appear in the list - Some organizations may have stricter requirements for approved Key exchange algorithms - Ensure that Key exchange algorithms used are in compliance with site policy - The only Key Exchange Algorithms currently FIPS 140-2 approved are: > ecdh-sha2-nistp256 > ecdh-sha2-nistp384 > ecdh-sha2-nistp521 > diffie-hellman-group-exchange-sha256 > diffie-hellman-group16-sha512 > diffie-hellman-group18-sha512 > diffie-hellman-group14-sha256 - The Key Exchange algorithms supported by OpenSSH 8.2 are: curve25519-sha256 curve25519-sha256@libssh.org diffie-hellman-group1-sha1 diffie-hellman-group14-sha1 diffie-hellman-group14-sha256 diffie-hellman-group16-sha512 diffie-hellman-group18-sha512 diffie-hellman-group-exchange-sha1 diffie-hellman-group-exchange-sha256 ecdh-sha2-nistp256 ecdh-sha2-nistp384 ecdh-sha2-nistp521 sntrup4591761x25519-sha512@tinyssh.org.",28646,Ensure only strong Key Exchange algorithms are used.,"Key exchange methods that are considered weak should be removed. A key exchange method may be weak because too few bits are used, or the hashing algorithm is considered too weak. Using weak algorithms could expose connections to man-in-the-middle attacks.","[""sshd -T""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.10""]","[""CC7.1"",""CC7.2""]","[""164.312(a)(2)(iv)"",""164.312(e)(1)"",""164.312(e)(2)(i)"",""164.312(e)(2)(ii)""]","[""AC-17(2)"",""SC-8"",""SC-8(1)""]","[""TA0006""]","[""T1040"",""T1557""]","[""5.2.15""]","[""CM.1""]","[""M1041""]", ,"[""14.4""]", , ,"2.2.7,4.1.1,4.2.1,4.2.1.2,4.2.2,8.3.2","2.1.1,4.1,4.1.1,8.2.1", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,0JG26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,51,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure SSH MaxSessions is set to 10 or less.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.816",sca,1696121371,"Oct 1, 2023 @ 00:49:30.816",38066666,passed,Edit the /etc/ssh/sshd_config file to set the parameter as follows: MaxSessions 10,SSHD_CONFIG(5), , , , , , ,TA0040,"T1499,T1499.002",5.2.20, , , ,The MaxSessions parameter specifies the maximum number of open sessions permitted from a given connection.,28651,Ensure SSH MaxSessions is set to 10 or less.,"To protect a system from denial of service due to a large number of concurrent sessions, use the rate limiting function of MaxSessions to protect availability of sshd logins and prevent overwhelming the daemon.","[""sshd -T""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0, ,"[""CC7.1"",""CC7.2""]", , ,"[""TA0040""]","[""T1499"",""T1499.002""]","[""5.2.20""]","[""CM.1""]", , , ,"[""/etc/ssh/sshd_config""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,0pG26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,95,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure SSH Idle Timeout Interval is configured.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.837",sca,1696121371,"Oct 1, 2023 @ 00:49:30.837",38066666,failed,Edit the /etc/ssh/sshd_config file to set the parameters according to site policy. Example: ClientAliveInterval 15 ClientAliveCountMax 3,https://man.openbsd.org/sshd_config, , , , , , ,TA0001,"T1078,T1078.001,T1078.002,T1078.003",5.2.22, , ,M1026,"NOTE: To clarify, the two settings described below is only meant for idle connections from a protocol perspective and not meant to check if the user is active or not. An idle user does not mean an idle connection. SSH does not and never had, intentionally, the capability to drop idle users. In SSH versions before 8.2p1 there was a bug that caused these values to behave in such a manner that they where abused to disconnect idle users. This bug has been resolved in 8.2p1 and thus it can no longer be abused disconnect idle users. The two options ClientAliveInterval and ClientAliveCountMax control the timeout of SSH sessions. Taken directly from man 5 sshd_config: - ClientAliveInterval Sets a timeout interval in seconds after which if no data has been received from the client, sshd(8) will send a message through the encrypted channel to request a response from the client. The default is 0, indicating that these messages will not be sent to the client. - ClientAliveCountMax Sets the number of client alive messages which may be sent without sshd(8) receiving any messages back from the client. If this threshold is reached while client alive messages are being sent, sshd will disconnect the client, terminating the session. It is important to note that the use of client alive messages is very different from TCPKeepAlive. The client alive messages are sent through the encrypted channel and therefore will not be spoofable. The TCP keepalive option enabled by TCPKeepAlive is spoofable. The client alive mechanism is valuable when the client or server depend on knowing when a connection has become unresponsive. The default value is 3. If ClientAliveInterval is set to 15, and ClientAliveCountMax is left at the default, unresponsive SSH clients will be disconnected after approximately 45 seconds. Setting a zero ClientAliveCountMax disables connection termination.",28653,Ensure SSH Idle Timeout Interval is configured.,"In order to prevent resource exhaustion, appropriate values should be set for both ClientAliveInterval and ClientAliveCountMax. Specifically, looking at the source code, ClientAliveCountMax must be greater than zero in order to utilize the ability of SSH to drop idle connections. If connections are allowed to stay open indefinately, this can potentially be used as a DDOS attack or simple resource exhaustion could occur over unreliable networks. The example set here is a 45 second timeout. Consult your site policy for network timeouts and apply as appropriate.","[""sshd -T""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0, ,"[""CC7.1"",""CC7.2""]", , ,"[""TA0001""]","[""T1078"",""T1078.001"",""T1078.002"",""T1078.003""]","[""5.2.22""]","[""CM.1""]","[""M1026""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,1pG26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,54,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure users must provide password for privilege escalation.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.878",sca,1696121371,"Oct 1, 2023 @ 00:49:30.878",38066666,passed,"Based on the outcome of the audit procedure, use visudo -f <PATH TO FILE> to edit the relevant sudoers file. Remove any line with occurrences of NOPASSWD tags in the file.", , ,5.4,"CC6.1,CC6.3", , ,"AC-6(2),AC-6(5)", , ,5.3.4,"AC.L2-3.1.5,AC.L2-3.1.6,AC.L2-3.1.7,SC.L2-3.13.3",4.3, ,The operating system must be configured so that users must provide a password for privilege escalation.,28657,Ensure users must provide password for privilege escalation.,"Without (re-)authentication, users may access resources or perform tasks for which they do not have authorization. When operating systems provide the capability to escalate a functional capability, it is critical the user (re-)authenticate.", ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""5.4""]","[""CC7.1"",""CC7.2""]", ,"[""AC-6(2)"",""AC-6(5)""]", , ,"[""5.3.4""]","[""CM.1""]", ,"[""CC6.1"",""CC6.3""]","[""4.3""]","[""/etc/sudoers""]", , ,"7.1,7.1.1,7.1.2,7.1.3","[""/etc/sudoers.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,15G26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,55,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure re-authentication for privilege escalation is not disabled globally.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.888",sca,1696121371,"Oct 1, 2023 @ 00:49:30.888",38066666,passed,"Configure the operating system to require users to reauthenticate for privilege escalation. Based on the outcome of the audit procedure, use visudo -f <PATH TO FILE> to edit the relevant sudoers file. Remove any occurrences of !authenticate tags in the file(s).", , ,5.4,"CC6.1,CC6.3", , ,"AC-6(2),AC-6(5)", , ,5.3.5,"AC.L2-3.1.5,AC.L2-3.1.6,AC.L2-3.1.7,SC.L2-3.13.3",4.3, ,The operating system must be configured so that users must re-authenticate for privilege escalation.,28658,Ensure re-authentication for privilege escalation is not disabled globally.,"Without re-authentication, users may access resources or perform tasks for which they do not have authorization. When operating systems provide the capability to escalate a functional capability, it is critical the user re-authenticate.", ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""5.4""]","[""CC7.1"",""CC7.2""]", ,"[""AC-6(2)"",""AC-6(5)""]", , ,"[""5.3.5""]","[""CM.1""]", ,"[""CC6.1"",""CC6.3""]","[""4.3""]","[""/etc/sudoers""]", , ,"7.1,7.1.1,7.1.2,7.1.3","[""/etc/sudoers.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,25G26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,99,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure lockout for failed password attempts is configured.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.930",sca,1696121371,"Oct 1, 2023 @ 00:49:30.930",38066666,failed,"NOTE: Pay special attention to the configuration. Incorrect configuration can cause system lock outs. This is example configuration. You configuration may differ based on previous changes to the files. Common auth Edit /etc/pam.d/common-auth and ensure that faillock is configured. Note: It is critical to understand each line and the relevant arguments for successful implementation. The order of these entries is very specific. The pam_faillock.so lines surround the pam_unix.so line. The comment ""Added to enable faillock"" is shown to highlight the additional lines and their order in the file. # here are the per-package modules (the ""Primary"" block) auth required pam_faillock.so preauth # Added to enable faillock auth [success=1 default=ignore] pam_unix.so nullok auth [default=die] pam_faillock.so authfail # Added to enable faillock auth sufficient pam_faillock.so authsucc # Added to enable faillock # here's the fallback if no module succeeds auth requisite pam_deny.so # prime the stack with a positive return value if there isn't one already; # this avoids us returning an error just because nothing sets a success code # since the modules above will each just jump around auth required pam_permit.so # and here are more per-package modules (the ""Additional"" block) auth optional pam_cap.so # end of pam-auth-update config Common account Edit /etc/pam.d/common-account and ensure that the following stanza is at the end of the file. account required pam_faillock.so Fail lock configuration Edit /etc/security/faillock.conf and configure it per your site policy. Example: deny = 4 fail_interval = 900 unlock time = 600", , ,6.2,"CC6.2,CC6.3", ,164.308(a)(3)(ii)(C),AC-2(1),TA0006,"T1110,T1110.001,T1110.003",5.4.2,AC.L1-3.1.1,16.7,M1027,"Lock out users after n unsuccessful consecutive login attempts. The first sets of changes are made to the common PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM. All configuration of faillock is located in /etc/security/faillock.conf and well commented. - deny - Deny access if the number of consecutive authentication failures for this user during the recent interval exceeds n tries. - fail_interval - The length of the interval, in seconds, during which the consecutive authentication failures must happen for the user account to be locked out - unlock_time - The access will be re-enabled after n seconds after the lock out. The value 0 has the same meaning as value never - the access will not be re-enabled without resetting the faillock entries by the faillock command. Set the lockout number and unlock time in accordance with local site policy.",28662,Ensure lockout for failed password attempts is configured.,Locking out user IDs after n unsuccessful consecutive login attempts mitigates brute force password attacks against your systems., ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""6.2""]","[""CC7.1"",""CC7.2""]","[""164.308(a)(3)(ii)(C)""]","[""AC-2(1)""]","[""TA0006""]","[""T1110"",""T1110.001"",""T1110.003""]","[""5.4.2""]","[""CM.1""]","[""M1027""]","[""CC6.2"",""CC6.3""]","[""16.7""]","[""/etc/pam.d/common-auth""]", ,"8.2.4,8.2.5",8.1.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,3JG26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,100,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure password reuse is limited.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.943",sca,1696121371,"Oct 1, 2023 @ 00:49:30.943",38066666,failed,NOTE: Pay special attention to the configuration. Incorrect configuration can cause system lock outs. This is example configuration. You configuration may differ based on previous changes to the files. Edit the /etc/pam.d/common-password file to include the remember option and conform to site policy as shown: password [success=1 default=ignore] pam_unix.so obscure use_authtok try_first_pass yescrypt remember=5, , ,5.2,CC6.1, , , , ,"T1078,T1078.001,T1078.002,T1078.003,T1078.004,T1110,T1110.004",5.4.3,IA.L2-3.5.7,4.4, ,The /etc/security/opasswd file stores the users' old passwords and can be checked to ensure that users are not recycling recent passwords.,28663,Ensure password reuse is limited.,Forcing users not to reuse their past 5 passwords make it less likely that an attacker will be able to guess the password., ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""5.2""]","[""CC7.1"",""CC7.2""]", , , ,"[""T1078"",""T1078.001"",""T1078.002"",""T1078.003"",""T1078.004"",""T1110"",""T1110.004""]","[""5.4.3""]","[""CM.1""]", ,"[""CC6.1""]","[""4.4""]","[""/etc/pam.d/common-password""]", ,"2.2.2,8.3.5,8.3.6,8.6.3", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,3ZG26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,101,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure password hashing algorithm is up to date with the latest standards.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.950",sca,1696121371,"Oct 1, 2023 @ 00:49:30.950",38066666,failed,NOTE: Pay special attention to the configuration. Incorrect configuration can cause system lock outs. This is example configuration. You configuration may differ based on previous changes to the files. PAM: Edit the /etc/pam.d/common-password file and ensure that no hashing algorithm option for pam_unix.so is set: password [success=1 default=ignore] pam_unix.so obscure use_authtok try_first_pass remember=5. Login definitions: Edit /etc/login.defs and ensure that ENCRYPT_METHOD is set to yescrypt., , ,3.11,CC6.1, ,"164.312(a)(2)(iv),164.312(e)(2)(ii)","SC-28,SC-28(1)",TA0006,"T1003,T1003.008,T1110,T1110.002",5.4.4,"AC.L2-3.1.19,IA.L2-3.5.10,MP.L2-3.8.1,SC.L2-3.13.11,SC.L2-3.13.16",16.4,M1041,The commands below change password encryption to yescrypt. All existing accounts will need to perform a password change to upgrade the stored hashes to the new algorithm.,28664,Ensure password hashing algorithm is up to date with the latest standards.,"The yescrypt algorithm provides much stronger hashing than previous available algorithms, thus providing additional protection to the system by increasing the level of effort for an attacker to successfully determine passwords. Note: these change only apply to accounts configured on the local system.", ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.11""]","[""CC7.1"",""CC7.2""]","[""164.312(a)(2)(iv)"",""164.312(e)(2)(ii)""]","[""SC-28"",""SC-28(1)""]","[""TA0006""]","[""T1003"",""T1003.008"",""T1110"",""T1110.002""]","[""5.4.4""]","[""CM.1""]","[""M1041""]","[""CC6.1""]","[""16.4""]","[""/etc/pam.d/common-password""]", ,"3.1.1,3.3.2,3.3.3,3.5.1,3.5.1.2,3.5.1.3,8.3.2","3.4,3.4.1,8.2.1", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,4ZG26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,104,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure inactive password lock is 30 days or less.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.992",sca,1696121371,"Oct 1, 2023 @ 00:49:30.992",38066666,failed,Run the following command to set the default password inactivity period to 30 days: # useradd -D -f 30 Modify user parameters for all users with a password set to match: # chage --inactive 30 <user>, , ,5.2,CC6.1, , , ,TA0001,"T1078,T1078.002,T1078.003",5.5.1.4,IA.L2-3.5.7,4.4,M1027,User accounts that have been inactive for over a given period of time can be automatically disabled. It is recommended that accounts that are inactive for 30 days after password expiration be disabled.,28668,Ensure inactive password lock is 30 days or less.,Inactive accounts pose a threat to system security since the users are not logging in to notice failed login attempts or other anomalies.,"[""useradd -D""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""5.2""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0001""]","[""T1078"",""T1078.002"",""T1078.003""]","[""5.5.1.4""]","[""CM.1""]","[""M1027""]","[""CC6.1""]","[""4.4""]", , ,"2.2.2,8.3.5,8.3.6,8.6.3", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,4pG26IoBagxmxR-si3G1,1,1,ubuntu,0,ubuntu, , ,58,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure default group for the root account is GID 0.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:31.002",sca,1696121372,"Oct 1, 2023 @ 00:49:31.002",38066666,passed,Run the following command to set the root user default group to GID 0 : # usermod -g 0 root, , ,3.3,"CC5.2,CC6.1", ,"164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","AC-5,AC-6",TA0005,T1548,5.5.3,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.5,AC.L2-3.1.3,MP.L2-3.8.2",14.6,M1026,The usermod command can be used to specify which group the root user belongs to. This affects permissions of files that are created by the root user.,28669,Ensure default group for the root account is GID 0.,Using GID 0 for the root account helps prevent root -owned files from accidentally becoming accessible to non-privileged users., ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.3""]","[""CC7.1"",""CC7.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""AC-5"",""AC-6""]","[""TA0005""]","[""T1548""]","[""5.5.3""]","[""CM.1""]","[""M1026""]","[""CC5.2"",""CC6.1""]","[""14.6""]","[""/etc/passwd""]", ,"1.3.1,7.1","7.1,7.1.1,7.1.2,7.1.3", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
